id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
214023,Dryocopus,javensis,,White-bellied Woodpecker,Pankaj Lad,India,"Khotigao, Uttara Kannada, Goa",14.9721,74.1471,110,call,//www.xeno-canto.org/214023,//www.xeno-canto.org/214023/download,XC214023-Goa Cotigao White-bellied Woodpecker-1 08-Mar-2009 E PRL09_24.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EVDAAZOHYH/ffts/XC214023-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EVDAAZOHYH/ffts/XC214023-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EVDAAZOHYH/ffts/XC214023-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EVDAAZOHYH/ffts/XC214023-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:35,10:45,2009-03-08,2015-02-20,[''],,yes,no
209939,Dryocopus,javensis,,White-bellied Woodpecker,Ramit Singal,India,"Agumbe, Shimoga, Karnataka",13.5152,75.0888,650,"call, male, song",//www.xeno-canto.org/209939,//www.xeno-canto.org/209939/download,XC209939-White-bellied_Woodpecker.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC209939-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC209939-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC209939-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC209939-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:29,08:30,2015-01-09,2015-01-13,[''],,yes,no
209854,Dryocopus,javensis,,White-bellied Woodpecker,Peter Ericsson,Thailand,"Mae Ping National Park  Amphoe Li, Lamphun",17.5888,98.8218,440,call,//www.xeno-canto.org/209854,//www.xeno-canto.org/209854/download,"XC209854-Woodpecker, White-belliedcall.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/VTCWEPHHIE/ffts/XC209854-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VTCWEPHHIE/ffts/XC209854-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VTCWEPHHIE/ffts/XC209854-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VTCWEPHHIE/ffts/XC209854-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:52,08:30,2015-01-07,2015-01-11,[''],,yes,no
206867,Dryocopus,javensis,,White-bellied Woodpecker,Marc Anderson,Thailand,"Huai Kha Khaeng Wildlife Sanctuary, Nakhon Sawan",15.5953,99.3161,220,call,//www.xeno-canto.org/206867,//www.xeno-canto.org/206867/download,XC206867-hkk-mystery-woodpecker11.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC206867-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC206867-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC206867-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC206867-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:04,07:30,2014-12-03,2014-12-18,[''],,no,unknown
197847,Dryocopus,javensis,,White-bellied Woodpecker,Marc Anderson,Thailand,"Huai Kha Khaeng Wildlife Sanctuary, Mae Poen District, Nakhon Sawan",15.625,99.3185,220,call,//www.xeno-canto.org/197847,//www.xeno-canto.org/197847/download,XC197847-white-bellied-woodpecker2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC197847-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC197847-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC197847-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC197847-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:10,09:00,2014-07-23,2014-10-05,[''],,unknown,unknown
197846,Dryocopus,javensis,,White-bellied Woodpecker,Marc Anderson,Thailand,"Huai Kha Khaeng Wildlife Sanctuary, Mae Poen District, Nakhon Sawan",15.625,99.3185,220,"call, song",//www.xeno-canto.org/197846,//www.xeno-canto.org/197846/download,XC197846-white-bellied-woodpecker1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC197846-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC197846-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC197846-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC197846-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:18,09:00,2014-07-23,2014-10-05,[''],,unknown,unknown
196555,Dryocopus,javensis,,White-bellied Woodpecker,Andrew Mascarenhas,India,"Tambdi Surla, Bhagwan Mahaveer Wildlife Sanctuary, Goa",15.375,74.2542,190,drumming,//www.xeno-canto.org/196555,//www.xeno-canto.org/196555/download,XC196555-Goa Tambdi Surla White-bellied Woodpecker Drumming 06-Dec-2010 E AAM T31.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196555-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196555-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196555-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196555-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,08:00,2010-12-06,2014-09-25,[''],,yes,no
158469,Dryocopus,javensis,javensis,White-bellied Woodpecker,Arend Wassink,Malaysia,Taman Negara National Park,4.39,102.4,110,call,//www.xeno-canto.org/158469,//www.xeno-canto.org/158469/download,XC158469-Dryocopus javensis javanensis White-bellied Woodpecker call Taman Negara national park Malaysia 90 m 9.00 hr 23 February 1988 (Arend Wassink).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158469-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158469-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158469-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158469-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:29,09:00,1988-02-23,2013-12-22,[''],,yes,no
124428,Dryocopus,javensis,,White-bellied Woodpecker,Patrik Åberg,Cambodia,"Prey Veng, Preah Vihear",13.9144,104.5538,90,call,//www.xeno-canto.org/124428,//www.xeno-canto.org/124428/download,XC124428-White-bellied-Woodpecker-call-2012-12-26 05.57-LS112617.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124428-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124428-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124428-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124428-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:05,17:46,2012-12-25,2013-03-10,[''],,yes,yes
124427,Dryocopus,javensis,,White-bellied Woodpecker,Patrik Åberg,Cambodia,"Prey Veng, Preah Vihear",13.9144,104.5538,90,call,//www.xeno-canto.org/124427,//www.xeno-canto.org/124427/download,XC124427-White-bellied-Woodpecker-call-2012-12-25 17.46-LS112604.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124427-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124427-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124427-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124427-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:10,17:46,2012-12-25,2013-03-10,[''],,yes,yes
124426,Dryocopus,javensis,,White-bellied Woodpecker,Patrik Åberg,Cambodia,"Prey Veng, Preah Vihear",13.9144,104.5538,90,call,//www.xeno-canto.org/124426,//www.xeno-canto.org/124426/download,XC124426-White-bellied-Woodpecker-2012-12-27 10.40-LS112644.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124426-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124426-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124426-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124426-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:16,10:40,2012-12-27,2013-03-10,[''],,yes,yes
97861,Dryocopus,javensis,feddeni,White-bellied Woodpecker,Frank Lambert,Cambodia,Seima Biodiversity Conservation Area - trails behind HQ,12.145999999999999,106.916,120,call,//www.xeno-canto.org/97861,//www.xeno-canto.org/97861/download,Dryocopus_javensis_feddeni-FL Nat_calls (pair) Seima Cambodia 17Apr12 120m LS110195.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97861-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97861-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97861-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97861-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:55,11:05,2012-03-17,2012-04-02,[''],Natural calls whilst feeding. Pair seen and both birds heard on this track. Same birds as on XC97859-60,unknown,unknown
97860,Dryocopus,javensis,feddeni,White-bellied Woodpecker,Frank Lambert,Cambodia,Seima Biodiversity Conservation Area - trails behind HQ,12.145999999999999,106.916,120,call,//www.xeno-canto.org/97860,//www.xeno-canto.org/97860/download,Dryocopus_javensis_feddeni-FL Nat_calls Seima Cambodia 17Apr12 120m LS110194.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97860-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97860-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97860-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97860-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:54,11:00,2012-03-17,2012-04-02,[''],"Natural calls whilst feeding. Pair seen and both birds heard on this track. The second bird, probably the female, gives a quieter call on a couple of occasions. Same birds as on XC97859",unknown,unknown
97859,Dryocopus,javensis,feddeni,White-bellied Woodpecker,Frank Lambert,Cambodia,Seima Biodiversity Conservation Area - trails behind HQ,12.145999999999999,106.916,120,call,//www.xeno-canto.org/97859,//www.xeno-canto.org/97859/download,Dryocopus_javensis_feddeni-FL Nat_calls Seima Cambodia 17Apr12 120m LS110192.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97859-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97859-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97859-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97859-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:32,11:00,2012-03-17,2012-04-02,[''],Natural calls whilst feeding. Pari seen but sex of bird calling not determined,unknown,unknown
88017,Dryocopus,javensis,feddeni?,White-bellied Woodpecker,Frank Lambert,Cambodia,"Andong Bor Community Forest, Oddar Meanchey Province",14.0188227193007,103.213256844319,65,call,//www.xeno-canto.org/88017,//www.xeno-canto.org/88017/download,Dryocopus_javensis-FL calls AndongBor OM Cambodia 8Nov2010 R09_0072.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC88017-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC88017-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC88017-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC88017-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:24,09:30,2010-11-08,2011-10-04,[''],,unknown,unknown
44850,Dryocopus,javensis,hodgsonii,White-bellied Woodpecker,Sander Bot,India,"Molem National Park, Goa",15.3989,74.1759,70,drumming,//www.xeno-canto.org/44850,//www.xeno-canto.org/44850/download,WhiteBelliedWoodpecker11Jan2010MolemNPGoaIndia2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC44850-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC44850-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC44850-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC44850-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:04,10:00,2010-01-11,2010-02-27,[''],,unknown,unknown
41092,Dryocopus,javensis,,White-bellied Woodpecker,Paul Noakes,Philippines,"Mount Kitanglad, Mindanao",8.123812,124.927254,?,?,//www.xeno-canto.org/41092,//www.xeno-canto.org/41092/download,WBELLW00D.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XMKXOWRGXI/ffts/XC41092-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XMKXOWRGXI/ffts/XC41092-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XMKXOWRGXI/ffts/XC41092-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XMKXOWRGXI/ffts/XC41092-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:10,10:00,2009-05-01,2009-11-26,[''],"upper slopes, pair calling",unknown,unknown
35777,Dryocopus,javensis,,White-bellied Woodpecker,Arnold Meijer,Vietnam,?,,,?,song,//www.xeno-canto.org/35777,//www.xeno-canto.org/35777/download,White-bellied Woodpecker.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35777-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35777-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35777-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35777-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:24,?:?,2000-03-00,2009-06-11,[''],,unknown,unknown
26100,Dryocopus,javensis,feddeni,White-bellied Woodpecker,Martjan Lammertink,Myanmar,"Paya Wa camp, Alaungdaw Kathapa National Park",22.322,94.48700000000001,340,drumming,//www.xeno-canto.org/26100,//www.xeno-canto.org/26100/download,Lammertink_-_White-bellied_Woodpecker_(Dryocopus_javensis)_AK_62-1b.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC26100-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC26100-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC26100-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC26100-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:04,18:01,2006-09-07,2008-12-13,[''],,unknown,unknown
22625,Dryocopus,javensis,parvus,White-bellied Woodpecker,Martjan Lammertink,Indonesia,"Linggi, Simeulue",2.4956,96.3256,60,drumming,//www.xeno-canto.org/22625,//www.xeno-canto.org/22625/download,Lammertink_Simeulue_White-bellied_Woodpecker_6.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22625-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22625-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22625-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22625-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:32,?,2001-11-19,2008-11-20,[''],Drums from two birds.,unknown,unknown
22624,Dryocopus,javensis,parvus,White-bellied Woodpecker,Martjan Lammertink,Indonesia,"Linggi, Simeulue",2.4956,96.3256,60,drumming,//www.xeno-canto.org/22624,//www.xeno-canto.org/22624/download,Lammertink_Simeulue_White-bellied_Woodpecker_5.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22624-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22624-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22624-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22624-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:30,?,2001-11-19,2008-11-20,[''],Drums from two birds.,unknown,unknown
22623,Dryocopus,javensis,parvus,White-bellied Woodpecker,Martjan Lammertink,Indonesia,"Linggi, Simeulue",2.4956,96.3256,60,drumming,//www.xeno-canto.org/22623,//www.xeno-canto.org/22623/download,Lammertink_Simeulue_White-bellied_Woodpecker_4.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22623-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22623-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22623-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22623-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:39,?,2001-11-19,2008-11-20,"['Macropygia ruficeps', 'Dicrurus paradiseus']",Drums from two birds.,unknown,unknown
22622,Dryocopus,javensis,parvus,White-bellied Woodpecker,Martjan Lammertink,Indonesia,"Linggi, Simeulue",2.4956,96.3256,60,call,//www.xeno-canto.org/22622,//www.xeno-canto.org/22622/download,Lammertink_Simeulue_White-bellied_Woodpecker_3.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22622-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22622-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22622-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22622-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:48,?,2001-11-19,2008-11-20,[''],"Calls among group of four birds. Higher pitched call is from a male, lower pitched call from a female.",unknown,unknown
22621,Dryocopus,javensis,parvus,White-bellied Woodpecker,Martjan Lammertink,Indonesia,"Linggi, Simeulue",2.4956,96.3256,60,"calls, contact calls, flight calls",//www.xeno-canto.org/22621,//www.xeno-canto.org/22621/download,Lammertink_Simeulue_White-bellied_Woodpecker_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22621-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22621-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22621-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22621-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:39,?,2001-11-19,2008-11-20,['Ducula aenea'],"Calls, soft contact calls, and one flight call towards the end of the recording, from a group of four birds.",unknown,unknown
22620,Dryocopus,javensis,parvus,White-bellied Woodpecker,Martjan Lammertink,Indonesia,"Linggi, Simeulue",2.4956,96.3256,60,contact calls,//www.xeno-canto.org/22620,//www.xeno-canto.org/22620/download,Lammertink_Simeulue_White-bellied_Woodpecker_1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22620-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22620-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22620-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22620-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:02,?,2001-11-19,2008-11-20,"['Ducula aenea', 'Dicrurus paradiseus']",Close range contact calls among group of four individuals.,unknown,unknown
22618,Dryocopus,javensis,javensis,White-bellied Woodpecker,Martjan Lammertink,Indonesia,"Jelutung, Lingga, Riau Archipelago",-0.1259,104.5245,10,"calls, wingbeats",//www.xeno-canto.org/22618,//www.xeno-canto.org/22618/download,Lammertink_White-bellied_Woodpecker_ssp_javensis_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22618-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22618-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22618-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CLLROOTVMH/ffts/XC22618-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:29,?,2001-09-02,2008-11-20,[''],,unknown,unknown
19415,Dryocopus,javensis,,White-bellied Woodpecker,Craig Robson,Malaysia,"Taman Negara, Pahang",4.3864,102.4017,?,drumming and calls,//www.xeno-canto.org/19415,//www.xeno-canto.org/19415/download,White-bellied WoodpeckerdrummingRobson.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19415-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19415-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19415-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19415-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:12,?:?,0000-00-00,2008-11-20,[''],score for drumming,unknown,unknown
19126,Dryocopus,javensis,,White-bellied Woodpecker,David Edwards,Thailand,Doi Inthanon,18.58333,98.48333000000001,500,drumming,//www.xeno-canto.org/19126,//www.xeno-canto.org/19126/download,White-belliedWoodpeckerdrummingEdwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19126-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19126-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19126-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19126-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:13,16:30,2007-09-00,2008-11-20,[''],,unknown,unknown
19125,Dryocopus,javensis,,White-bellied Woodpecker,David Edwards,Thailand,Doi Inthanon,18.58333,98.48333000000001,500,call,//www.xeno-canto.org/19125,//www.xeno-canto.org/19125/download,White-belliedWoodpeckercallsEdwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19125-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19125-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19125-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19125-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:26,16:30,2007-09-00,2008-11-20,[''],,unknown,unknown
620583,Dryocopus,javensis,,White-bellied Woodpecker,Jelle Scharringa,Thailand,"Tambon Ko, Amphoe Li, Chang Wat Lamphun",17.5875,98.8222,480,drumming,//www.xeno-canto.org/620583,//www.xeno-canto.org/620583/download,"XC620583-White-bellied Woodpecker (Dryocopus javensis), ssp. othersubspecies #3.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC620583-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC620583-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC620583-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC620583-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,08:15,2014-03-09,2021-02-09,"['Hierococcyx sparverioides', 'Psilopogon lineatus', 'Dicrurus paradiseus']","Tall, recently burned deciduous forest along Thung Kik Road.",yes,no
